,0,1
292,,0.07694125587574013
293,,0.07662064598193861
294,,0.07629842011303095
295,,0.07597847454524903
296,,0.07566511485974667
297,,0.07535212512846635
298,,0.07505068196083702
299,,0.07477063673898965
300,,0.0745133680437328
301,,0.07428253945383645
302,,0.0740799333350678
303,,0.07390544195743573
304,,0.07375705273952628
305,,0.07365420567637354
306,,0.07357737352549543
307,,0.07350821500468203
308,,0.07344784861603183
309,,0.07338888270410482
310,,0.07332598802347554
311,,0.07325573270622533
312,,0.07317643165325641
313,,0.07301540141319682
314,,0.07281641150662045
315,,0.0726147663863301
316,,0.07243153926644583
317,,0.07228437329091149
318,,0.07218442698260881
319,,0.07213714668957198
320,,0.07214300798106764
321,,0.07223314306157784
322,,0.07237981764084862
323,,0.07255709966763697
324,,0.07274328329071414
325,,0.0729176081873336
326,,0.0730617128265335
327,,0.07315975448551687
328,,0.07319851976785682
329,,0.07310018790232152
330,,0.07289637804450874
331,,0.07261248152199447
332,,0.07225837121850029
333,,0.07184463108765236
334,,0.07137743286357698
335,,0.0708593038028941
336,,0.07028984134875041
337,,0.06975747086823532
338,,0.06920472243618724
339,,0.068585375457173
340,,0.06785807556459883
341,,0.06699387960836378
342,,0.06597219852564856
343,,0.06477997695069014
344,,0.06341087199499293
345,,0.061864431197976515
346,,0.06014526964805998
347,,0.058262246274182784
348,,0.05624642986280961
349,,0.05412243583099495
350,,0.051918610427821095
351,,0.049666380977052574
352,,0.047399611736386675
353,,0.0451539653733001
354,,0.042966270057491665
355,,0.04087389216992116
356,,0.038873588441658245
357,,0.03698092869135214
358,,0.03520593890773446
359,,0.03355211410252567
360,,0.032015422877300616
361,,0.03058330370431325
362,,0.029233652921280457
363,,0.027933804440125005
364,,0.026765369772955884
365,,0.025736729163872887
